#TC_ID/PC_ID , Testcase_Description, Service_ID, SubService_ID, Expected_Response_Data, Write_Data, Addressing, Format, Status_Mask, Communication_Type, controltype
TC_ID-535 , PreCondition: PC_ID-056 Testcase:  Input Ountput Record Local Identifier #2 extended session in extended session NRC-12,0x22,0xB607,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-536 , PreCondition: PC_ID-056 Testcase:  Input Ountput Record Local Identifier #2 extended sessionin extended session NRC-13,0x22,0xB60312,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-537 , PreCondition: PC_ID-056 Testcase:  Input Ountput Record Local Identifier #3 extended session in extended session NRC-12,0x22,0xB608,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-538 , PreCondition: PC_ID-056 Testcase:  Input Ountput Record Local Identifier #3 extended sessionin extended session NRC-13,0x22,0xB60412,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-539 , PreCondition: PC_ID-056 Testcase:  Input Ountput Record Local Identifier #4 extended session in extended session NRC-12,0x22,0xB609,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-540 , PreCondition: PC_ID-056 Testcase:  Input Ountput Record Local Identifier #4 extended sessionin extended session NRC-13,0x22,0xB60512,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
PC_ID-059 , Start Default session,0x10,0x01,06 50 01 00 32 01 F4 00,  ,Physical,Hex,  ,  ,  
TC_ID-565 , PreCondition: PC_ID-059  Testcase:Report DTC by Status mask(19 02) ,0x19,0x02,07 59 02 08 96 03 00 08,  ,Physical,Hex,0x08,  ,  
TC_ID-570 , PreCondition: PC_ID-059 Testcase:reportNumberofDTCByStatusMask(19 01 08),0x19,0x01,03 59 01 08 00 00 00 00,  ,Physical,Hex,0x08,  ,  
PC_ID-060 , Start Extended session,0x10,0x03,06 50 03 00 32 01 F4 00,  ,Physical,Hex,  ,  ,  
TC_ID-579 , PreCondition: PC_ID-060  Testcase:Report DTC by Status mask(19 02) ,0x19,0x02,07 59 02 08 96 03 00 08,  ,Physical,Hex,0x08,  ,  
TC_ID-581 , PreCondition: PC_ID-060 Testcase:reportNumberofDTCByStatusMask(19 01 08),0x19,0x01,03 59 01 08 00 00 00 00,  ,Physical,Hex,0x08,  ,  
PC_ID-061 , Start Default session,0x10,0x01,06 50 01 00 32 01 F4 AA,  ,Physical,Hex,  ,  ,  
TC_ID-584 , PreCondition: PC_ID-061 Testcase:RequestSeed_Request(invalid session)(Default)(27 11),0x27,0x11,03 7F 27 7F 00 00 00 00,  ,Physical,Hex,  ,  ,  
PC_ID-062 , Start Extended session,0x10,0x03,06 50 03 00 32 01 F4 00,  ,Physical,Hex,  ,  ,  
TC_ID-589 , PreCondition: PC_ID-062 Testcase:Sub function not supported(out ofrange)(27 57) ,0x27,0x57,03 7F 27 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
PC_ID-067 , Start Default session,0x10,0x01,06 50 01 00 32 01 F4 00,  ,Physical,Hex,  ,  ,  
PC_ID-068 , Start Programming session,0x10,0x02,06 50 02 00 32 01 F4 00,  ,Physical,Hex,  ,  ,  
TC_ID-639 , PreCondition: PC_ID-067 Testcase:Report DTC by Status mask(19 02) ,0x19,0x02,07 59 02 08 96 03 00 08,  ,Physical,Hex,0x08,  ,  
TC_ID-641 , PreCondition: PC_ID-067 Testcase:reportNumberofDTCByStatusMask(19 01 08),0x19,0x01,03 59 01 08 00 00 00 00,  ,Physical,Hex,0x08,  ,  
PC_ID-069 , Start Default session,0x10,0x01,06 50 01 00 32 01 F4 00,  ,Physical,Hex,  ,  ,  
TC_ID-644 , PreCondition: PC_ID-046 Testcase:Dark current mode(10 D1),0x10,0xD1,02 50 D1 AA AA AA AA AA,  ,Physical,Hex,  ,  ,  
TC_ID-645 , PreCondition: PC_ID-003  Testcase:Fault memory clear Extended session(14 FFFFFF) ,0x14,0xFFFFFF,01 54 AA AA AA AA AA AA,  ,Physical,Hex,  ,  ,  
TC_ID-646 , PreCondition: PC_ID-003  Testcase:Fault memory clear Extended session(14 FFFFFF) ,0x14,0x8000FF,01 54 AA AA AA AA AA AA,  ,Physical,Hex,  ,  ,  
TC_ID-647 , PreCondition: PC_ID-003  Testcase:Conditions not correct(invalid range)(14 FFEEEE) ,0x14,0xFFFFFE,03 7F 14 31 AA AA AA AA,  ,Physical,Hex,  ,  ,  
